vrfid,AGGR_uplinkbytebuffer(%),AGGR_uplinkflowbuffer(%),uplinkcostbuffer(%),AGGR_uplinkbytebuffer,AGGR_uplinkflowbuffer,uplinkcostbuffer
2,49.8339041695,50.2324443901,49.7718933128,3.950065451e+12,338907.0,50.084758051
19,0.0618368451448,0.0274946177989,0.04512512472,4901474000.0,185.5,0.04540878
2,50.0436679041,49.7126404838,50.1387472084,3.9666922936e+12,335400.0,50.45391798
19,0.0605910812636,0.0274205083169,0.0442343540795,4802729000.0,185.0,0.04451241
Total,100,100,100,7.9264619476e+12,674677.5,100.628597221
