transitsite,PEAK_totalbitbuffer(%),PEAK_totalByteBuffer(%),PEAK_totalflowbuffer(%),totalcostbuffer(%),PEAK_uplinkbytebuffer(%),PEAK_downlinkbytebuffer(%),PEAK_totalbitbuffer,PEAK_totalByteBuffer,PEAK_totalflowbuffer,totalcostbuffer,PEAK_uplinkbytebuffer,PEAK_downlinkbytebuffer
HOMEWOODALSATSITE;2,0.14639160259,0.14639160259,0.326471783174,0.187112348336,0.15887130047,0.00601436645429,77593600.0,2909760000.0,436002.5,0.5053,2900000000.0,9760000.0
HOMEWOODALSATSITE;2,0.144665957541,0.144665957541,0.0643976875552,0.171401280228,0.15722781138,0.00336459434841,76678936.8,2875460130.0,86003.0,0.462872,2870000130.0,5460000.0
HOMEWOODALSATSITE;2,0.136844674147,0.136844674147,0.24485243341,0.159969393392,0.149010323199,0.0,72533333.3333,2720000000.0,327000.0,0.432,2720000000.0,0.0
HOMEWOODALSATSITE;2,0.136844674147,0.136844674147,0.233620670409,0.114052252697,0.149010323199,0.0,72533333.3333,2720000000.0,312000.0,0.308,2720000000.0,0.0
HOMEWOODALSATSITE;2,0.135838463307,0.135838463307,0.348184653014,0.168856581914,0.147914659058,0.0,72000000.0,2700000000.0,465000.0,0.456,2700000000.0,0.0
HOMEWOODALSATSITE;2,0.132819830789,0.132819830789,0.227630396809,0.147379209653,0.144627666635,0.0,70400000.0,2640000000.0,304000.0,0.398,2640000000.0,0.0
HOMEWOODALSATSITE;2,0.129519459236,0.129519459236,0.195434548168,0.106309289697,0.14024501007,0.00887365542437,68650666.6667,2574400000.0,261002.5,0.28709,2560000000.0,14400000.0
HOMEWOODALSATSITE;2,0.127623751475,0.127623751475,0.0718855295555,0.0610298047773,0.138601506737,0.00414103919804,67645863.2,2536719870.0,96003.0,0.164812,2529999870.0,6720000.0
HOMEWOODALSATSITE;2,0.125586174525,0.125586174525,0.206666685561,0.129203798228,0.136410178454,0.00383292616247,66565863.2,2496219870.0,276003.0,0.348917,2489999870.0,6220000.0
HOMEWOODALSATSITE;2,0.122757722396,0.122757722396,0.298016111612,0.11479285174,0.133671025223,0.0,65066666.6667,2440000000.0,398000.0,0.31,2440000000.0,0.0
HOMEWOODALSATSITE;2,0.121454679359,0.121454679359,0.203671548761,0.0969666327633,0.131479696941,0.00868878760303,64376000.0,2414100000.0,272003.0,0.26186,2400000000.0,14100000.0
HOMEWOODALSATSITE;2,0.119306419217,0.119306419217,0.23212497397,0.143291102933,0.129288368658,0.00702497721096,63237333.3333,2371400000.0,310002.5,0.38696,2360000000.0,11400000.0
HOMEWOODALSATSITE;2,0.113892998362,0.113892998362,0.193937728553,0.111034311594,0.12326220876,0.00850391978169,60367996.5333,2263799870.0,259003.5,0.29985,2249999870.0,13800000.0
HOMEWOODALSATSITE;2,0.106658348967,0.106658348967,0.225384044209,0.0866500880876,0.116140398964,0.0,56533333.3333,2120000000.0,301000.0,0.234,2120000000.0,0.0
HOMEWOODALSATSITE;2,0.10213040019,0.10213040019,0.223137691609,0.110719557001,0.111209910329,0.0,54133333.3333,2030000000.0,298000.0,0.299,2030000000.0,0.0
HOMEWOODALSATSITE;2,0.0983098176335,0.0983098176335,0.0703879611555,0.0827682382012,0.106827253764,0.00250187784882,52108266.6667,1954060000.0,94003.0,0.223517,1950000000.0,4060000.0
HOMEWOODALSATSITE;2,0.0949661790144,0.0949661790144,0.48820917038,0.128690192791,0.101896765129,0.0170078395634,50336000.0,1887600000.0,652002.5,0.34753,1860000000.0,27600000.0
HOMEWOODALSATSITE;2,0.0920682917972,0.0920682917972,0.0928492408038,0.0533231311308,0.100253268917,0.0,48800000.0,1830000000.0,124000.0,0.144,1830000000.0,0.0
HOMEWOODALSATSITE;2,0.0915651863775,0.0915651863775,0.214152281209,0.0925748804355,0.0997054368467,0.0,48533333.3333,1820000000.0,286000.0,0.25,1820000000.0,0.0
HOMEWOODALSATSITE;2,0.0883845539145,0.0883845539145,0.0831176669481,0.0531794549164,0.0958706123526,0.00417801276231,46847466.6667,1756780000.0,111003.5,0.143612,1750000000.0,6780000.0
HOMEWOODALSATSITE;2,0.0870372376006,0.0870372376006,0.132534803405,0.0796143971745,0.0947749482114,0.0,46133333.3333,1730000000.0,177000.0,0.215,1730000000.0,0.0
HOMEWOODALSATSITE;2,0.0832971519109,0.0832971519109,0.0853636451561,0.0503155584152,0.0903922916467,0.00348783956263,44150933.3333,1655660000.0,114003.0,0.135878,1650000000.0,5660000.0
HOMEWOODALSATSITE;2,0.0830123942434,0.0830123942434,0.113066414205,0.0353636043263,0.0903922916467,0.0,44000000.0,1650000000.0,151000.0,0.0955,1650000000.0,0.0
ROSWELLGASATSITE;2,0.0825092888237,0.0825092888237,0.000165855700307,0.10849775987,0.0843661388703,0.0616226071137,43733333.3333,1640000000.0,221.5,0.293,1540000000.0,100000000.0
HOMEWOODALSATSITE;2,0.0775537004401,0.0775537004401,0.033697535354,0.0294573269546,0.0843661388703,0.000924339106705,41106666.6667,1541500000.0,45003.0,0.07955,1540000000.0,1500000.0
NORCROSSGASATSITE;2,0.0814225811173,0.0814225811173,7.52528121031e-05,0.048472207396,0.0843661388703,0.0483121239771,43157333.3333,1618400000.0,100.5,0.1309,1540000000.0,78400000.0
ROSWELLGASATSITE;2,0.0776442594156,0.0776442594156,0.0149824230584,0.0621066357865,0.0838183067997,0.00819580674612,41154666.6667,1543300000.0,20009.0,0.16772,1530000000.0,13300000.0
ROSWELLGASATSITE;2,0.0795711531729,0.0795711531729,0.000177087463307,0.0967592650312,0.0816269785174,0.0564463081161,42176000.0,1581600000.0,236.5,0.2613,1490000000.0,91600000.0
HOMEWOODALSATSITE;2,0.0739564966895,0.0739564966896,0.110071277404,0.0592479234787,0.0805313143762,0.0,39200000.0,1470000000.0,147000.0,0.16,1470000000.0,0.0
NORCROSSGASATSITE;2,0.0769248186655,0.0769248186655,0.000220142554809,0.100721469914,0.0750529936703,0.0979799453107,40773333.3333,1529000000.0,294.0,0.272,1370000000.0,159000000.0
ROSWELLGASATSITE;2,0.0725528325687,0.0725528325687,0.000169599621307,0.0846875006224,0.0734094974586,0.0629166818631,38456000.0,1442100000.0,226.5,0.2287,1340000000.0,102100000.0
ROSWELLGASATSITE;2,0.0712145721524,0.0712145721524,0.000171097189707,0.0936857790007,0.0734094974586,0.0465250683708,37746666.6667,1415500000.0,228.5,0.253,1340000000.0,75500000.0
ROSWELLGASATSITE;2,0.0698511564651,0.0698511564652,5.80307755024e-05,0.0276872952406,0.0723138333174,0.0421498632658,37024000.0,1388400000.0,77.5,0.07477,1320000000.0,68400000.0
NORCROSSGASATSITE;2,0.0723465593466,0.0723465593466,0.00164620206377,0.0692830405179,0.0723138333174,0.0727146763941,38346666.6667,1438000000.0,2198.5,0.1871,1320000000.0,118000000.0
ROSWELLGASATSITE;2,0.0712145721524,0.0712145721524,0.000141145821706,0.0672834231005,0.0723138333174,0.0588495897936,37746666.6667,1415500000.0,188.5,0.1817,1320000000.0,95500000.0
LOUISVILLEKYSATSITE;2,0.0705152556191,0.0705152556191,0.000207787615508,0.100980679579,0.0712181691762,0.0626085688275,37376000.0,1401600000.0,277.5,0.2727,1300000000.0,101600000.0
LOUISVILLEKYSATSITE;2,0.0700926470666,0.0700926470666,0.000137401900706,0.0845393808137,0.0712181691762,0.0574322698299,37152000.0,1393200000.0,183.5,0.2283,1300000000.0,93200000.0
NORCROSSGASATSITE;2,0.0688298524632,0.0688298524632,0.000904156921537,0.078022109231,0.0706703371056,0.0481272561558,36482666.6667,1368100000.0,1207.5,0.2107,1290000000.0,78100000.0
HOMEWOODALSATSITE;2,0.0694738274004,0.0694738274004,0.000198053420908,0.0880942562224,0.070122505035,0.0621772105777,36824000.0,1380900000.0,264.5,0.2379,1280000000.0,100900000.0
LOUISVILLEKYSATSITE;2,0.0696801006225,0.0696801006225,0.000190939971008,0.082910062918,0.070122505035,0.0647037374694,36933333.3333,1385000000.0,255.0,0.2239,1280000000.0,105000000.0
HOMEWOODALSATSITE;2,0.0638943882964,0.0638943882964,0.140771429606,0.0436953435655,0.0695746729645,0.0,33866666.6667,1270000000.0,188000.0,0.118,1270000000.0,0.0
ROSWELLGASATSITE;2,0.0683770575856,0.0683770575856,0.000904156921537,0.0957964862746,0.0695746729645,0.0549057429383,36242666.6667,1359100000.0,1207.5,0.2587,1270000000.0,89100000.0
LOUISVILLEKYSATSITE;2,0.0671142629822,0.0671142629822,0.000167353268707,0.0844282909571,0.0668355126115,0.0702497721096,35573333.3333,1334000000.0,223.5,0.228,1220000000.0,114000000.0
LOUISVILLEKYSATSITE;2,0.0654892324767,0.0654892324767,0.000177087463307,0.0742080241571,0.0662876805409,0.0565079307232,34712000.0,1301700000.0,236.5,0.2004,1210000000.0,91700000.0
NORCROSSGASATSITE;2,0.0646993569679,0.0646993569679,0.000202920518208,0.0810215353571,0.0657398484704,0.0529954421178,34293333.3333,1286000000.0,271.0,0.2188,1200000000.0,86000000.0
ROSWELLGASATSITE;2,0.0646842638053,0.0646842638053,0.0301082382911,0.0715048376484,0.0657398484704,0.0528105742964,34285333.3333,1285700000.0,40209.5,0.1931,1200000000.0,85700000.0
NORCROSSGASATSITE;2,0.0654037045554,0.0654037045554,0.000115687158905,0.0573223659656,0.0651920163998,0.067784867825,34666666.6667,1300000000.0,154.5,0.1548,1190000000.0,110000000.0
NORCROSSGASATSITE;2,0.062732214777,0.062732214777,0.000138150684906,0.0580999949613,0.0646441843292,0.041225524159,33250666.6667,1246900000.0,184.5,0.1569,1180000000.0,66900000.0
LOUISVILLEKYSATSITE;2,0.0611424016509,0.0611424016509,3.93111705016e-05,0.0354228522498,0.0640963522586,0.0279150410225,32408000.0,1215300000.0,52.5,0.09566,1170000000.0,45300000.0
NORCROSSGASATSITE;2,0.0636981771827,0.0636981771827,0.000145638526906,0.0698014598483,0.0640963522586,0.0592193254362,33762666.6667,1266100000.0,194.5,0.1885,1170000000.0,96100000.0
HOMEWOODALSATSITE;2,0.0591747563546,0.0591747563546,0.0524171403547,0.016930094134,0.0640963522586,0.00381443938034,31365066.6667,1176190000.0,70003.0,0.04572,1170000000.0,6190000.0
HOMEWOODALSATSITE;2,0.0587682471755,0.0587682471755,0.0733834723477,0.0365056080514,0.063548520188,0.00499759343692,31149600.0,1168110000.0,98003.5,0.098584,1160000000.0,8110000.0
NORCROSSGASATSITE;2,0.0633359412806,0.0633359412806,3.78136021015e-05,0.0245360463106,0.063548520188,0.0609447584354,33570666.6667,1258900000.0,50.5,0.06626,1160000000.0,98900000.0
LOUISVILLEKYSATSITE;2,0.0630592332998,0.0630592332998,0.000165106916107,0.0764668512397,0.063548520188,0.0575555150442,33424000.0,1253400000.0,220.5,0.2065,1160000000.0,93400000.0
LOUISVILLEKYSATSITE;2,0.061504637553,0.061504637553,0.000130288450805,0.0650245960179,0.0624528560468,0.0508386508688,32600000.0,1222500000.0,174.0,0.1756,1140000000.0,82500000.0
NORCROSSGASATSITE;2,0.0671645735242,0.0671645735242,0.000172594758107,0.0823175836832,0.0619050239763,0.126326344583,35600000.0,1335000000.0,230.5,0.2223,1130000000.0,205000000.0
ROSWELLGASATSITE;2,0.0612631469516,0.0612631469516,0.000162111779307,0.0795773672223,0.0619050239763,0.0540430264387,32472000.0,1217700000.0,216.5,0.2149,1130000000.0,87700000.0
LOUISVILLEKYSATSITE;2,0.0623347614955,0.0623347614955,0.000206290047108,0.0846504706702,0.0613571919057,0.0733309024653,33040000.0,1239000000.0,275.5,0.2286,1120000000.0,119000000.0
ROSWELLGASATSITE;2,0.0636931461285,0.0636931461286,0.000904531313637,0.0758743720049,0.0608093598351,0.0961312670973,33760000.0,1266000000.0,1208.0,0.2049,1110000000.0,156000000.0
NORCROSSGASATSITE;2,0.0581137070246,0.0581137070246,4.23063073017e-05,0.037281755849,0.0608093598351,0.0277917958083,30802666.6667,1155100000.0,56.5,0.10068,1110000000.0,45100000.0
HOMEWOODALSATSITE;2,0.0553415961622,0.0553415961622,0.074878420003,0.033808346335,0.0602615277645,0.0,29333333.3333,1100000000.0,100000.0,0.0913,1100000000.0,0.0
LOUISVILLEKYSATSITE;2,0.0633409723348,0.0633409723348,0.000208910791808,0.0807993556441,0.0602615277645,0.0979799453107,33573333.3333,1259000000.0,279.0,0.2182,1100000000.0,159000000.0
ROSWELLGASATSITE;2,0.0577565021766,0.0577565021766,0.000110071277404,0.0527676818482,0.0597136956939,0.0357411121259,30613333.3333,1148000000.0,147.0,0.1425,1090000000.0,58000000.0
NASHVILLE1TNSATSITE;2,0.0662589837688,0.0662589837688,0.000114189590505,0.0789108280832,0.0591658636233,0.146045578859,35120000.0,1317000000.0,152.5,0.2131,1080000000.0,237000000.0
LOUISVILLEKYSATSITE;2,0.0653533940134,0.0653533940134,0.000193935107808,0.0811326252136,0.0591658636233,0.134953509579,34640000.0,1299000000.0,259.0,0.2191,1080000000.0,219000000.0
LOUISVILLEKYSATSITE;2,0.0569615956135,0.0569615956135,0.000127667706105,0.0701347294179,0.0580701994821,0.0444915223361,30192000.0,1132200000.0,170.5,0.1894,1060000000.0,72200000.0
LOUISVILLEKYSATSITE;2,0.0592155078936,0.0592155078936,0.000176338679107,0.0821324339223,0.0580701994821,0.072098450323,31386666.6667,1177000000.0,235.5,0.2218,1060000000.0,117000000.0
NORCROSSGASATSITE;2,0.0547076833335,0.0547076833335,0.0247926192551,0.0477760442951,0.0580701994821,0.0168845943491,28997333.3333,1087400000.0,33110.5,0.12902,1060000000.0,27400000.0
LOUISVILLEKYSATSITE;2,0.0580080548864,0.0580080548864,0.000175589894907,0.0819102542093,0.056974535341,0.0696335460384,30746666.6667,1153000000.0,234.5,0.2212,1040000000.0,113000000.0
LOUISVILLEKYSATSITE;2,0.0574546389248,0.0574546389248,0.000190939971008,0.073985844444,0.0564267032704,0.0690173199673,30453333.3333,1142000000.0,255.0,0.1998,1030000000.0,112000000.0
NORCROSSGASATSITE;2,0.0566345770908,0.0566345770908,0.000179708208007,0.0789848879875,0.0564267032704,0.0589728350078,30018666.6667,1125700000.0,240.0,0.2133,1030000000.0,95700000.0
ROSWELLGASATSITE;2,0.055180602428,0.055180602428,0.00315799736363,0.0535453108439,0.0550571230939,0.0565695533304,29248000.0,1096800000.0,4217.5,0.1446,1005000000.0,91800000.0
