transitsite,PEAK_downlinkbitbuffer(%),PEAK_downlinkbytebuffer(%),PEAK_downlinkflowbuffer(%),downlinkcostbuffer(%),PEAK_downlinkbitbuffer,PEAK_downlinkbytebuffer,PEAK_downlinkflowbuffer,downlinkcostbuffer
ROSWELLGASATSITE;2,0.00819580674612,0.00819580674612,9.0640743951e-05,0.0086008914738,354666.666667,13300000.0,9.0,0.00172
ROSWELLGASATSITE;2,0.0564463081161,0.0564463081161,7.55339532925e-05,0.0865089665679,2442666.66667,91600000.0,7.5,0.0173
HOMEWOODALSATSITE;2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NORCROSSGASATSITE;2,0.0979799453107,0.0979799453107,8.05695501787e-05,0.100010365974,4240000.0,159000000.0,8.0,0.02
ROSWELLGASATSITE;2,0.0629166818631,0.0629166818631,7.55339532925e-05,0.0785081372899,2722666.66667,102100000.0,7.5,0.0157
ROSWELLGASATSITE;2,0.0465250683708,0.0465250683708,7.55339532925e-05,0.0700072561821,2013333.33333,75500000.0,7.5,0.014
ROSWELLGASATSITE;2,0.0421498632658,0.0421498632658,8.05695501787e-05,0.0243525241148,1824000.0,68400000.0,8.0,0.00487
NORCROSSGASATSITE;2,0.0727146763941,0.0727146763941,8.56051470649e-05,0.070507308012,3146666.66667,118000000.0,8.5,0.0141
ROSWELLGASATSITE;2,0.0588495897936,0.0588495897936,7.55339532925e-05,0.0785081372899,2546666.66667,95500000.0,7.5,0.0157
LOUISVILLEKYSATSITE;2,0.0626085688275,0.0626085688275,9.56763408372e-05,0.0935096921861,2709333.33333,101600000.0,9.5,0.0187
LOUISVILLEKYSATSITE;2,0.0574322698299,0.0574322698299,7.55339532925e-05,0.0765079299704,2485333.33333,93200000.0,7.5,0.0153
NORCROSSGASATSITE;2,0.0481272561558,0.0481272561558,7.55339532925e-05,0.0685071006925,2082666.66667,78100000.0,7.5,0.0137
HOMEWOODALSATSITE;2,0.0621772105777,0.0621772105777,0.000125889922154,0.0945097958458,2690666.66667,100900000.0,12.5,0.0189
LOUISVILLEKYSATSITE;2,0.0647037374694,0.0647037374694,8.05695501787e-05,0.0945097958458,2800000.0,105000000.0,8.0,0.0189
HOMEWOODALSATSITE;2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROSWELLGASATSITE;2,0.0549057429383,0.0549057429383,7.55339532925e-05,0.0735076189912,2376000.0,89100000.0,7.5,0.0147
LOUISVILLEKYSATSITE;2,0.0702497721096,0.0702497721096,9.56763408372e-05,0.090009329377,3040000.0,114000000.0,9.5,0.018
LOUISVILLEKYSATSITE;2,0.0565079307232,0.0565079307232,7.55339532925e-05,0.082008500099,2445333.33333,91700000.0,7.5,0.0164
NORCROSSGASATSITE;2,0.0529954421178,0.0529954421178,8.05695501787e-05,0.0690071525223,2293333.33333,86000000.0,8.0,0.0138
ROSWELLGASATSITE;2,0.0528105742964,0.0528105742964,9.56763408372e-05,0.070507308012,2285333.33333,85700000.0,9.5,0.0141
NORCROSSGASATSITE;2,0.067784867825,0.067784867825,8.56051470649e-05,0.0740076708211,2933333.33333,110000000.0,8.5,0.0148
NORCROSSGASATSITE;2,0.041225524159,0.041225524159,8.56051470649e-05,0.0545056494561,1784000.0,66900000.0,8.5,0.0109
LOUISVILLEKYSATSITE;2,0.0279150410225,0.0279150410225,9.56763408372e-05,0.0223023116123,1208000.0,45300000.0,9.5,0.00446
NORCROSSGASATSITE;2,0.0592193254362,0.0592193254362,7.55339532925e-05,0.0825085519289,2562666.66667,96100000.0,7.5,0.0165
HOMEWOODALSATSITE;2,0.00381443938034,0.00381443938034,3.0213581317e-05,0.00210021768546,165066.666667,6190000.0,3.0,0.00042
HOMEWOODALSATSITE;2,0.00499759343692,0.00499759343692,3.52491782032e-05,0.00442045817607,216266.666667,8110000.0,3.5,0.000884
NORCROSSGASATSITE;2,0.0609447584354,0.0609447584354,9.0640743951e-05,0.0303031408902,2637333.33333,98900000.0,9.0,0.00606
LOUISVILLEKYSATSITE;2,0.0575555150442,0.0575555150442,7.55339532925e-05,0.0875090702276,2490666.66667,93400000.0,7.5,0.0175
LOUISVILLEKYSATSITE;2,0.0508386508688,0.0508386508688,8.05695501787e-05,0.0680070488626,2200000.0,82500000.0,8.0,0.0136
NORCROSSGASATSITE;2,0.126326344583,0.126326344583,7.55339532925e-05,0.186519332542,5466666.66667,205000000.0,7.5,0.0373
ROSWELLGASATSITE;2,0.0540430264387,0.0540430264387,7.55339532925e-05,0.0695072043522,2338666.66667,87700000.0,7.5,0.0139
LOUISVILLEKYSATSITE;2,0.0733309024653,0.0733309024653,8.56051470649e-05,0.113011713551,3173333.33333,119000000.0,8.5,0.0226
ROSWELLGASATSITE;2,0.0961312670973,0.0961312670973,8.05695501787e-05,0.129513423937,4160000.0,156000000.0,8.0,0.0259
NORCROSSGASATSITE;2,0.0277917958083,0.0277917958083,8.56051470649e-05,0.023402425638,1202666.66667,45100000.0,8.5,0.00468
HOMEWOODALSATSITE;2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOUISVILLEKYSATSITE;2,0.0979799453107,0.0979799453107,9.0640743951e-05,0.111011506232,4240000.0,159000000.0,9.0,0.0222
