transitsite,AGGR_totalbitbuffer(%),AGGR_totalByteBuffer(%),AGGR_totalflowbuffer(%),totalcostbuffer(%),AGGR_uplinkbytebuffer(%),AGGR_downlinkbytebuffer(%),AGGR_totalbitbuffer,AGGR_totalByteBuffer,AGGR_totalflowbuffer,totalcostbuffer,AGGR_uplinkbytebuffer,AGGR_downlinkbytebuffer
HOMEWOODALSATSITE;2,0.247793285576,0.247793285576,0.372535577618,0.250252119788,0.265589955664,0.0239255072989,81132445.9778,36509600690.0,4483030.0,0.67581,36250000690.0,259600000.0
HOMEWOODALSATSITE;2,0.278745044754,0.278745044754,0.630638764082,0.281797936046,0.300904256938,0.0,91266667.0222,41070000160.0,7589000.0,0.761,41070000160.0,0.0
HOMEWOODALSATSITE;2,0.0877161181455,0.0877161181455,0.130631721852,0.0888718852181,0.0946892289165,0.0,28720000.2222,12924000100.0,1572000.0,0.24,12924000100.0,0.0
HOMEWOODALSATSITE;2,0.178548859241,0.178548859241,0.354004445755,0.180517313854,0.191363971158,0.017345071162,58460444.7333,26307200130.0,4260029.5,0.48749,26119000130.0,188200000.0
HOMEWOODALSATSITE;2,0.191123941678,0.191123941678,0.584684984067,0.193296350349,0.206317596442,0.0,62577776.6222,28159999480.0,7036000.0,0.522,28159999480.0,0.0
HOMEWOODALSATSITE;2,0.121915153918,0.121915153918,0.119415883314,0.123431939582,0.131080545429,0.00662190947392,39917444.1556,17962849870.0,1437030.5,0.33333,17890999870.0,71850000.0
HOMEWOODALSATSITE;2,0.285171046889,0.285171046889,1.6403780977,0.288400376518,0.304347770659,0.043943304623,93370667.8222,42016800520.0,19740032.0,0.77883,41540000520.0,476800000.0
HOMEWOODALSATSITE;2,0.218679456312,0.218679456312,0.615514735216,0.220698514958,0.236063673768,0.0,71599999.7111,32219999870.0,7407000.0,0.596,32219999870.0,0.0
HOMEWOODALSATSITE;2,0.23598648882,0.23598648882,0.742490098442,0.238472892002,0.2547465521,0.0,77266666.0889,34769999740.0,8935000.0,0.644,34769999740.0,0.0
HOMEWOODALSATSITE;2,0.233674067312,0.233674067312,0.2743124475,0.236095569072,0.251229776727,0.0128373802453,76509533.3333,34429290000.0,3301029.5,0.63758,34290000000.0,139290000.0
HOMEWOODALSATSITE;2,0.276437857503,0.276437857503,1.37695146082,0.279576561057,0.298413206147,5.66802272298e-06,90511248.0667,40730061630.0,16570000.5,0.75500114,40730000130.0,61500.0
HOMEWOODALSATSITE;2,0.193066676674,0.193066676674,0.359489232992,0.194903450274,0.207489859344,0.0116346534723,63213866.6667,28446240000.0,4326032.5,0.52634,28320000000.0,126240000.0
HOMEWOODALSATSITE;2,0.137078492408,0.137078492408,0.175006619733,0.138492021131,0.147975731503,0.0,44882222.5111,20197000130.0,2106000.0,0.374,20197000130.0,0.0
HOMEWOODALSATSITE;2,0.180512697618,0.180512697618,0.186726080123,0.182457683348,0.194177392027,0.0086218459469,59103444.4444,26596550000.0,2247030.0,0.49273,26503000000.0,93550000.0
HOMEWOODALSATSITE;2,0.14958706507,0.14958706507,0.290846708959,0.151082204871,0.16147868997,0.0,48977777.7778,22040000000.0,3500000.0,0.408,22040000000.0,0.0
HOMEWOODALSATSITE;2,0.122229192618,0.122229192618,0.233593949795,0.123598574367,0.131241732007,0.00885870478264,40020266.6667,18009120000.0,2811030.0,0.33378,17913000000.0,96120000.0
HOMEWOODALSATSITE;2,0.272915626715,0.272915626715,1.16480226212,0.275799083793,0.291526182074,0.0388098271325,89357999.7111,40211099870.0,14017033.0,0.7448,39789999870.0,421100000.0
HOMEWOODALSATSITE;2,0.19985686888,0.19985686888,0.382590563842,0.201679931521,0.214303613414,0.0181284564164,65437110.5333,29446699740.0,4604030.0,0.54464,29249999740.0,196700000.0
HOMEWOODALSATSITE;2,0.151080016398,0.151080016398,0.227361561867,0.152489343053,0.161984225751,0.0139138437478,49466599.7111,22259969870.0,2736030.5,0.4118,22108999870.0,150970000.0
HOMEWOODALSATSITE;2,0.197096567613,0.197096567613,0.237164716391,0.199221142697,0.212765024308,0.0,64533333.0444,29039999870.0,2854000.0,0.538,29039999870.0,0.0
HOMEWOODALSATSITE;2,0.169669670639,0.169669670639,0.234424981942,0.171241310834,0.182191041855,0.0121609040373,55553221.9333,24998949870.0,2821030.5,0.46244,24866999870.0,131950000.0
HOMEWOODALSATSITE;2,0.208722822691,0.208722822691,0.276055076332,0.210700427871,0.225315524167,0.0,68340000.0,30753000000.0,3322000.0,0.569,30753000000.0,0.0
HOMEWOODALSATSITE;2,0.164926143589,0.164926143589,0.114095050521,0.166635086578,0.178036846792,4.05517072863e-06,54000096.9111,24300043610.0,1373000.5,0.450000815,24299999610.0,44000.0
HOMEWOODALSATSITE;2,0.102743510906,0.102743510906,0.176421713621,0.103828282901,0.11036086883,0.00692328238943,33640267.2444,15138120260.0,2123029.0,0.28039,15063000260.0,75120000.0
HOMEWOODALSATSITE;2,0.136541837749,0.136541837749,0.314449334886,0.138203187505,0.14612209586,0.0160299055643,44706511.1111,20117930000.0,3784030.0,0.37322,19944000000.0,173930000.0
HOMEWOODALSATSITE;2,0.151315731405,0.151315731405,0.315114127364,0.152933702479,0.162160064615,0.0149027524277,49543777.4889,22294699870.0,3792030.0,0.413,22132999870.0,161700000.0
HOMEWOODALSATSITE;2,0.152362974838,0.152362974838,0.224201263077,0.154044601045,0.164475274417,0.0,49886665.8,22448999610.0,2698000.0,0.416,22448999610.0,0.0
HOMEWOODALSATSITE;2,0.15623839555,0.15623839555,0.283118496406,0.158117895784,0.168658776911,0.0,51155555.5556,23020000000.0,3407000.0,0.427,23020000000.0,0.0
HOMEWOODALSATSITE;2,0.116615470575,0.116615470575,0.168857289315,0.117755247914,0.125885974231,0.0,38182222.5111,17182000130.0,2032000.0,0.318,17182000130.0,0.0
HOMEWOODALSATSITE;2,0.171780788477,0.171780788477,0.509064839737,0.173670475697,0.185436733265,0.0,56244443.8667,25309999740.0,6126000.0,0.469,25309999740.0,0.0
HOMEWOODALSATSITE;2,0.183955438083,0.183955438083,0.296582912401,0.18572372513,0.197569614871,0.0127000574183,60230666.0889,27103799740.0,3569028.5,0.50155,26965999740.0,137800000.0
HOMEWOODALSATSITE;2,0.185355953021,0.185355953021,0.331235261847,0.187112348336,0.199577111424,0.00646523242304,60689222.5111,27310150130.0,3986029.0,0.5053,27240000130.0,70150000.0
HOMEWOODALSATSITE;2,0.169589311708,0.169589311708,0.0587534866319,0.171401280228,0.182725885066,0.00434179756877,55526910.8222,24987109870.0,707029.5,0.462872,24939999870.0,47110000.0
HOMEWOODALSATSITE;2,0.158274518007,0.158274518007,0.236333725794,0.159969393392,0.170856763661,0.0,51822222.5111,23320000130.0,2844000.0,0.432,23320000130.0,0.0
HOMEWOODALSATSITE;2,0.112712904223,0.112712904223,0.262177533361,0.114052252697,0.121673168118,0.0,36904444.7333,16607000130.0,3155000.0,0.308,16607000130.0,0.0
HOMEWOODALSATSITE;2,0.166894101108,0.166894101108,0.393058552393,0.168856581914,0.180161572112,0.0,54644445.3111,24590000390.0,4730000.0,0.456,24590000390.0,0.0
HOMEWOODALSATSITE;2,0.14592204447,0.14592204447,0.231597079391,0.147379209653,0.157522313628,0.0,47777777.2,21499999740.0,2787000.0,0.398,21499999740.0,0.0
HOMEWOODALSATSITE;2,0.105124549712,0.105124549712,0.166615983027,0.106309289697,0.112654098774,0.0104088859566,34419866.6667,15488940000.0,2005028.5,0.28709,15376000000.0,112940000.0
HOMEWOODALSATSITE;2,0.0603474459007,0.0603474459007,0.0467872635843,0.0610298047773,0.0648237288682,0.00403941086058,19758953.0444,8891528870.0,563030.0,0.164812,8847699870.0,43829000.0
HOMEWOODALSATSITE;2,0.127851602112,0.127851602112,0.23808125747,0.129203798228,0.137652522966,0.00456391032914,41861155.2667,18837519870.0,2865029.5,0.348917,18787999870.0,49520000.0
HOMEWOODALSATSITE;2,0.113344101029,0.113344101029,0.25145775466,0.11479285174,0.122354542763,0.0,37111111.1111,16700000000.0,3026000.0,0.31,16700000000.0,0.0
HOMEWOODALSATSITE;2,0.0959666857023,0.0959666857023,0.175673780534,0.0969666327633,0.102858408734,0.00927435978233,31421400.0,14139630000.0,2114028.5,0.26186,14039000000.0,100630000.0
HOMEWOODALSATSITE;2,0.141820754416,0.141820754416,0.238413612159,0.143291102933,0.152320415811,0.00974346930526,46434933.3333,20895720000.0,2869029.0,0.38696,20790000000.0,105720000.0
HOMEWOODALSATSITE;2,0.110038186168,0.110038186168,0.149830097615,0.111034311594,0.118053817218,0.00920800244313,36028688.8889,16212910000.0,1803030.0,0.29985,16113000000.0,99910000.0
HOMEWOODALSATSITE;2,0.0857071441791,0.0857071441791,0.207913847376,0.0866500880876,0.0925205488631,0.0,28062222.2222,12628000000.0,2502000.0,0.234,12628000000.0,0.0
HOMEWOODALSATSITE;2,0.109475470036,0.109475470036,0.241818263734,0.110719557001,0.118178369747,0.0,35844444.4444,16130000000.0,2910000.0,0.299,16130000000.0,0.0
HOMEWOODALSATSITE;2,0.0817565049959,0.0817565049959,0.0546817158056,0.0827682382012,0.0880513110735,0.00257291366435,26768704.4444,12045917000.0,658030.5,0.223517,12018000000.0,27917000.0
HOMEWOODALSATSITE;2,0.127493788563,0.127493788563,0.51737715558,0.128690192791,0.135835522325,0.0225614953266,41744000.0,18784800000.0,6226029.0,0.34753,18540000000.0,244800000.0
HOMEWOODALSATSITE;2,0.0528712902404,0.0528712902404,0.0689722195531,0.0533231311308,0.0570743645584,0.0,17311111.1111,7790000000.0,830000.0,0.144,7790000000.0,0.0
HOMEWOODALSATSITE;2,0.0917544252579,0.0917544252579,0.252205646197,0.0925748804355,0.0990485666835,0.0,30042222.2222,13519000000.0,3035000.0,0.25,13519000000.0,0.0
HOMEWOODALSATSITE;2,0.0525185389645,0.0525185389645,0.0621605480797,0.0531794549164,0.0564516019156,0.00304377428372,17195613.3333,7738026000.0,748029.5,0.143612,7705000000.0,33026000.0
HOMEWOODALSATSITE;2,0.0787028859598,0.0787028859598,0.139190925002,0.0796143971745,0.0849594777175,0.0,25768888.8889,11596000000.0,1675000.0,0.215,11596000000.0,0.0
HOMEWOODALSATSITE;2,0.0498565407651,0.0498565407651,0.0725478474435,0.0503155584152,0.0534725984972,0.0043694464601,16324022.2222,7345810000.0,873028.5,0.135878,7298400000.0,47410000.0
HOMEWOODALSATSITE;2,0.0349887131511,0.0349887131511,0.0747891537322,0.0353636043263,0.0377701879552,0.0,11456000.0,5155200000.0,900000.0,0.0955,5155200000.0,0.0
ROSWELLGASATSITE;2,0.107148861782,0.107148861782,0.000200060986234,0.10849775987,0.109716124424,0.0748547651317,35082666.6667,15787200000.0,2407.5,0.293,14975000000.0,812200000.0
HOMEWOODALSATSITE;2,0.0291598264724,0.0291598264724,0.0276736488621,0.0294573269546,0.0314186683944,0.0007454141103,9547506.66667,4296378000.0,333020.0,0.07955,4288290000.0,8088000.0
NORCROSSGASATSITE;2,0.0479710243156,0.0479710243156,8.4636392307e-05,0.048472207396,0.0474764932398,0.0541918270099,15706666.6667,7068000000.0,1018.5,0.1309,6480000000.0,588000000.0
