vrfid,AGGR_downlinkbitbuffer(%),AGGR_downlinkbytebuffer(%),AGGR_downlinkflowbuffer(%),downlinkcostbuffer(%),AGGR_downlinkbitbuffer,AGGR_downlinkbytebuffer,AGGR_downlinkflowbuffer,downlinkcostbuffer
9,97.5643810946,97.5643810946,97.5720358999,97.1684434426,5139773.33333,2312898000.0,46476.0,0.02141129
2,1.87050935704,1.87050935704,1.87057156353,2.24608501931,98540.0,44343000.0,891.0,0.00049493
1,0.147892695708,0.147892695708,0.141709966934,0.147445703993,7791.11111111,3506000.0,67.5,3.249e-05
16,0.390599542056,0.390599542056,0.387340576287,0.411522820502,20577.1111111,9259700.0,184.5,9.068e-05
19,0.026617310608,0.026617310608,0.0283419933869,0.0265030135832,1402.22222222,631000.0,13.5,5.84e-06
Total,100,100,100,100,5268083.77778,2370637700.0,47632.5,0.02203523
