vrfid,AGGR_totalByteBuffer(%),AGGR_totalflowbuffer(%),AGGR_uplinkbytebuffer(%),AGGR_downlinkbytebuffer(%),AGGR_totalByteBuffer,AGGR_totalflowbuffer,AGGR_uplinkbytebuffer,AGGR_downlinkbytebuffer
9,72.375111162,84.9075875253,61.0707428215,88.8085549812,1.33582121645e+16,11379400000.0,6.67803479099e+15,6.68017737352e+15
2,26.47885917,10.9995502384,38.0402806648,9.67173073241,4.88718031639e+15,1474170750.0,4.1596729629e+15,7.27507353488e+14
16,1.09113611755,3.90764872841,0.824508436282,1.47873946598,2.01390056948e+14,523707000.0,9.01593098196e+13,1.11230747128e+14
19,0.0527227921057,0.150808452578,0.0627626277136,0.0381276312398,9.73100049929e+12,20211500.0,6.86304099282e+12,2.86795950647e+12
5,0.00140450888889,0.0249625054103,0.00121084600042,0.00168604148776,2.5922900046e+11,3345500.0,1.3240500023e+11,1.2682400023e+11
1,0.000512014083232,0.00592817532461,0.000327377897139,0.000780424338432,94502000000.0,794500.0,35798500000.0,58703500000.0
15,0.00025423534784,0.00351437454738,0.00016722578396,0.00038072333343,46924000000.0,471000.0,18286000000.0,28638000000.0
Total,100,100,100,100,1.84569141934e+16,13402100250.0,1.09349165942e+16,7.52199759915e+15
